Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310635	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310637	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310637	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310635	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310632	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310632	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310632	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310632	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310632	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310632	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310632	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310629	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310627	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310628	
1000	0.280000	0.109168	1000	0.280000	0.280000	0.310624	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310622	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310621	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310623	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310625	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310621	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310619	
1000	0.284000	0.109168	1000	0.284000	0.284000	0.310615	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310613	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310613	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310609	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310612	
1000	0.348000	0.109168	1000	0.348000	0.348000	0.310617	
1000	0.284000	0.109168	1000	0.284000	0.284000	0.310613	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310616	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310613	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310612	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310614	
1000	0.277000	0.109168	1000	0.277000	0.277000	0.310610	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310612	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310615	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310616	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310615	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310615	
1000	0.337000	0.109168	1000	0.337000	0.337000	0.310618	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310617	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310619	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310619	
1000	0.270000	0.109168	1000	0.270000	0.270000	0.310614	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310615	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310617	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310618	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310621	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310621	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310621	
1000	0.280000	0.109168	1000	0.280000	0.280000	0.310617	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310617	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310614	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310616	
1000	0.277000	0.109168	1000	0.277000	0.277000	0.310611	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310610	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310611	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310614	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310616	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310615	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310615	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310618	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310617	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310618	
1000	0.278000	0.109168	1000	0.278000	0.278000	0.310613	
1000	0.347000	0.109168	1000	0.347000	0.347000	0.310618	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310619	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310618	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310616	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310617	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310618	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310619	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310621	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310623	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310624	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310626	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310629	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310629	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310630	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310630	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310632	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310634	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310633	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310635	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310633	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310635	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310632	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310628	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310627	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310624	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310623	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310626	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310622	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310620	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310619	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310620	
1000	0.337000	0.109168	1000	0.337000	0.337000	0.310624	
1000	0.338000	0.109168	1000	0.338000	0.338000	0.310627	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310626	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310627	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310628	
1000	0.291000	0.109168	1000	0.291000	0.291000	0.310625	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310626	
1000	0.272000	0.109168	1000	0.272000	0.272000	0.310621	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310621	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310622	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310624	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310624	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310624	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310624	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310623	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310620	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310622	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310621	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310622	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310624	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310623	
1000	0.335000	0.109168	1000	0.335000	0.335000	0.310627	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310629	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310631	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310632	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310632	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310633	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310634	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310634	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310635	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310633	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310632	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310632	
1000	0.346000	0.109168	1000	0.346000	0.346000	0.310637	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310634	
1000	0.339000	0.109168	1000	0.339000	0.339000	0.310638	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310636	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310636	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310635	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310637	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310635	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310635	
1000	0.286000	0.109168	1000	0.286000	0.286000	0.310631	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310631	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310630	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310630	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310630	
1000	0.339000	0.109168	1000	0.339000	0.339000	0.310634	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310634	
1000	0.278000	0.109168	1000	0.278000	0.278000	0.310630	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310627	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310624	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310624	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310626	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310623	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310625	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310626	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310626	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310623	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310621	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310623	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310621	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310621	
1000	0.360000	0.109168	1000	0.360000	0.360000	0.310627	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310629	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310629	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310629	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310631	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310630	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310632	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310633	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310632	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310635	
1000	0.345000	0.109168	1000	0.345000	0.345000	0.310639	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310640	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310640	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310641	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310643	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310643	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310646	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310646	
1000	0.338000	0.109168	1000	0.338000	0.338000	0.310650	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310651	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310653	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310652	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310653	
1000	0.333000	0.109168	1000	0.333000	0.333000	0.310656	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310658	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310656	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310655	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310656	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310659	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310660	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310663	
1000	0.337000	0.109168	1000	0.337000	0.337000	0.310666	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310666	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310666	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310668	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310667	
1000	0.292000	0.109168	1000	0.292000	0.292000	0.310664	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310665	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310666	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310665	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310667	
1000	0.336000	0.109168	1000	0.336000	0.336000	0.310670	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310669	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310671	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310672	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310671	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310670	
1000	0.259000	0.109168	1000	0.259000	0.259000	0.310664	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310664	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310665	
1000	0.278000	0.109168	1000	0.278000	0.278000	0.310661	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310660	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310661	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310663	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310665	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310666	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310664	
1000	0.260000	0.109168	1000	0.260000	0.260000	0.310658	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310659	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310659	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310661	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310663	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310664	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310666	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310664	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310664	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310667	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310668	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310666	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310665	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310668	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310668	
1000	0.322000	0.109168	1000	0.322000	0.322000	0.310669	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310671	
1000	0.306000	0.109168	1000	0.306000	0.306000	0.310671	
1000	0.285000	0.109168	1000	0.285000	0.285000	0.310667	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310667	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310666	
1000	0.282000	0.109168	1000	0.282000	0.282000	0.310662	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310662	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310663	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310663	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310661	
1000	0.279000	0.109168	1000	0.279000	0.279000	0.310657	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310656	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310653	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310653	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310654	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310656	
1000	0.339000	0.109168	1000	0.339000	0.339000	0.310660	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310658	
1000	0.277000	0.109168	1000	0.277000	0.277000	0.310654	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310654	
1000	0.302000	0.109168	1000	0.302000	0.302000	0.310653	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310651	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310649	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310650	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310649	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310649	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310648	
1000	0.310000	0.109168	1000	0.310000	0.310000	0.310647	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310648	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310650	
1000	0.291000	0.109168	1000	0.291000	0.291000	0.310648	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310649	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310647	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310649	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310652	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310654	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310655	
1000	0.281000	0.109168	1000	0.281000	0.281000	0.310651	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310650	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310649	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310651	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310652	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310649	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310650	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310651	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310650	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310650	
1000	0.288000	0.109168	1000	0.288000	0.288000	0.310647	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310644	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310641	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310642	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310641	
1000	0.304000	0.109168	1000	0.304000	0.304000	0.310640	
1000	0.312000	0.109168	1000	0.312000	0.312000	0.310640	
1000	0.271000	0.109168	1000	0.271000	0.271000	0.310635	
1000	0.299000	0.109168	1000	0.299000	0.299000	0.310633	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310632	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310631	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310632	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310630	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310629	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310627	
1000	0.315000	0.109168	1000	0.315000	0.315000	0.310627	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310629	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310628	
1000	0.326000	0.109168	1000	0.326000	0.326000	0.310630	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310632	
1000	0.345000	0.109168	1000	0.345000	0.345000	0.310637	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310636	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310638	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310640	
1000	0.293000	0.109168	1000	0.293000	0.293000	0.310638	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310641	
1000	0.330000	0.109168	1000	0.330000	0.330000	0.310643	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310641	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310642	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310643	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310644	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310644	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310645	
1000	0.319000	0.109168	1000	0.319000	0.319000	0.310646	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310645	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310643	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310645	
1000	0.320000	0.109168	1000	0.320000	0.320000	0.310647	
1000	0.328000	0.109168	1000	0.328000	0.328000	0.310649	
1000	0.324000	0.109168	1000	0.324000	0.324000	0.310651	
1000	0.342000	0.109168	1000	0.342000	0.342000	0.310655	
1000	0.287000	0.109168	1000	0.287000	0.287000	0.310652	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310652	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310653	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310651	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310652	
1000	0.313000	0.109168	1000	0.313000	0.313000	0.310652	
1000	0.295000	0.109168	1000	0.295000	0.295000	0.310650	
1000	0.334000	0.109168	1000	0.334000	0.334000	0.310653	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310653	
1000	0.303000	0.109168	1000	0.303000	0.303000	0.310652	
1000	0.308000	0.109168	1000	0.308000	0.308000	0.310652	
1000	0.331000	0.109168	1000	0.331000	0.331000	0.310655	
1000	0.318000	0.109168	1000	0.318000	0.318000	0.310656	
1000	0.338000	0.109168	1000	0.338000	0.338000	0.310659	
1000	0.296000	0.109168	1000	0.296000	0.296000	0.310657	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310658	
1000	0.289000	0.109168	1000	0.289000	0.289000	0.310655	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310654	
1000	0.278000	0.109168	1000	0.278000	0.278000	0.310650	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310652	
1000	0.311000	0.109168	1000	0.311000	0.311000	0.310652	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310652	
1000	0.273000	0.109168	1000	0.273000	0.273000	0.310647	
1000	0.317000	0.109168	1000	0.317000	0.317000	0.310648	
1000	0.341000	0.109168	1000	0.341000	0.341000	0.310652	
1000	0.301000	0.109168	1000	0.301000	0.301000	0.310650	
1000	0.300000	0.109168	1000	0.300000	0.300000	0.310649	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310649	
1000	0.298000	0.109168	1000	0.298000	0.298000	0.310648	
1000	0.305000	0.109168	1000	0.305000	0.305000	0.310647	
1000	0.290000	0.109168	1000	0.290000	0.290000	0.310644	
1000	0.338000	0.109168	1000	0.338000	0.338000	0.310648	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310649	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310650	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310652	
1000	0.343000	0.109168	1000	0.343000	0.343000	0.310656	
1000	0.329000	0.109168	1000	0.329000	0.329000	0.310659	
1000	0.327000	0.109168	1000	0.327000	0.327000	0.310661	
1000	0.325000	0.109168	1000	0.325000	0.325000	0.310663	
1000	0.321000	0.109168	1000	0.321000	0.321000	0.310664	
1000	0.316000	0.109168	1000	0.316000	0.316000	0.310665	
1000	0.337000	0.109168	1000	0.337000	0.337000	0.310668	
1000	0.347000	0.109168	1000	0.347000	0.347000	0.310673	
1000	0.323000	0.109168	1000	0.323000	0.323000	0.310675	
1000	0.285000	0.109168	1000	0.285000	0.285000	0.310671	
1000	0.294000	0.109168	1000	0.294000	0.294000	0.310669	
1000	0.309000	0.109168	1000	0.309000	0.309000	0.310669	
1000	0.314000	0.109168	1000	0.314000	0.314000	0.310669	
1000	0.297000	0.109168	1000	0.297000	0.297000	0.310667	
1000	0.332000	0.109168	1000	0.332000	0.332000	0.310670	
1000	0.307000	0.109168	1000	0.307000	0.307000	0.310670	
